Name,Winrate,KDA,Rank,Image,RImg
Leona,49.58,2.41,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Leona.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Lissandra,49.58,2.23,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Lissandra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Fiora,49.56,1.71,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Fiora.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Tryndamere,49.55,1.77,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Tryndamere.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Karthus,49.43,2.19,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Karthus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Taric,49.38,2.65,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Taric.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Katarina,49.32,2.14,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Katarina.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Lulu,49.3,2.92,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Lulu.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Poppy,49.28,2.36,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Poppy.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Pantheon,49.25,2.06,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Pantheon.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Draven,49.16,2.0,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Draven.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Seraphine,49.12,2.47,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Seraphine.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Vex,49.11,2.25,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Vex.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Galio,49.1,2.41,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Galio.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Yuumi,49.06,4.16,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Yuumi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Graves,49.05,2.07,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Graves.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Akali,49.03,2.24,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Akali.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Zed,49.02,2.17,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Zed.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Riven,48.98,1.91,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Riven.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Kassadin,48.95,2.23,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Kassadin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Jax,48.9,1.64,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Jax.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Braum,48.88,2.77,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Braum.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Darius,48.8,1.76,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Darius.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Evelynn,48.77,2.67,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Evelynn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Camille,48.73,1.84,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Camille.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Jarvan IV,48.72,2.95,Silver,"https://opgg-static.akamaized.net/images/lol/champion/JarvanIV.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Xin Zhao,48.58,2.13,Silver,"https://opgg-static.akamaized.net/images/lol/champion/XinZhao.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Ivern,48.56,2.85,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Ivern.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Rakan,48.44,2.71,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Rakan.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Karma,48.32,2.54,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Karma.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Kai'Sa,48.27,2.23,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Kaisa.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Sylas,48.07,2.0,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Sylas.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Ezreal,48.06,2.28,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Ezreal.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Bard,48.05,2.71,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Bard.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Kennen,48.05,2.01,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Kennen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Caitlyn,47.92,2.16,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Caitlyn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Elise,47.92,2.27,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Elise.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Taliyah,47.84,2.17,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Taliyah.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Talon,47.79,2.05,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Talon.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Gnar,47.75,1.83,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Gnar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Kalista,47.72,2.13,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Kalista.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Kindred,47.6,1.99,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Kindred.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Syndra,47.58,2.15,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Syndra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Corki,47.45,2.01,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Corki.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Rek'Sai,47.3,2.24,Silver,"https://opgg-static.akamaized.net/images/lol/champion/RekSai.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Varus,47.29,2.19,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Varus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Zeri,47.27,2.16,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Zeri.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Rengar,47.27,2.0,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Rengar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Orianna,47.24,2.43,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Orianna.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Aatrox,47.16,1.85,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Aatrox.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Qiyana,47.06,2.02,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Qiyana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Jayce,46.85,1.83,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Jayce.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Gangplank,46.69,1.9,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Gangplank.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Zoe,46.66,2.28,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Zoe.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
LeBlanc,46.53,2.52,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Leblanc.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Rumble,46.38,2.06,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Rumble.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Gragas,46.05,2.13,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Gragas.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Twisted Fate,45.92,1.95,Silver,"https://opgg-static.akamaized.net/images/lol/champion/TwistedFate.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Olaf,45.75,1.95,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Olaf.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Renekton,45.69,1.79,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Renekton.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Thresh,45.4,2.38,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Thresh.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Aphelios,45.05,1.87,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Aphelios.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Nidalee,45.03,2.28,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Nidalee.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Lee Sin,44.95,2.34,Silver,"https://opgg-static.akamaized.net/images/lol/champion/LeeSin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Gwen,43.78,1.66,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Gwen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Azir,43.6,1.85,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Azir.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Ryze,43.01,1.89,Silver,"https://opgg-static.akamaized.net/images/lol/champion/Ryze.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/3.png?v=8
Sona,54.01,2.98,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Sona.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Garen,53.76,2.09,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Garen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Nocturne,53.62,2.67,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Nocturne.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Janna,53.57,3.21,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Janna.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Soraka,53.44,2.78,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Soraka.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Kayle,52.77,1.9,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Kayle.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Shyvana,52.7,2.61,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Shyvana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Yorick,52.5,1.47,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Yorick.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Veigar,52.46,2.3,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Veigar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Zyra,52.44,2.07,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Zyra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Urgot,52.43,1.91,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Urgot.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Quinn,52.4,1.87,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Quinn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Vayne,52.31,2.05,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Vayne.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Warwick,52.31,2.25,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Warwick.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Fizz,52.28,2.38,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Fizz.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Nami,52.21,3.19,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Nami.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Illaoi,52.17,1.35,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Illaoi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Anivia,52.14,2.47,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Anivia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Tahm Kench,52.08,2.56,Gold,"https://opgg-static.akamaized.net/images/lol/champion/TahmKench.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Renata Glasc,52.04,2.7,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Renata.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Zac,52.02,3.45,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Zac.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Trundle,52.01,2.27,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Trundle.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Vi,52.01,2.38,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Vi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Rammus,51.97,2.89,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Rammus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Ornn,51.94,2.31,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Ornn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Neeko,51.9,2.22,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Neeko.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
Volibear,51.86,2.29,Gold,"https://opgg-static.akamaized.net/images/lol/champion/Volibear.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/4.png?v=8
